,Unnamed: 0,DATE,1610612739,1610612744,1610612745,1610612737,1610612764,1610612763,1610612741,1610612746,1610612751,1610612749,1610612759,1610612757,1610612738,1610612742,1610612740,1610612761,1610612750,1610612752,1610612755,1610612747,1610612754,1610612756,1610612766,1610612748,1610612760,1610612762,1610612758,1610612765,1610612743,1610612753
184,184,2015-04-30,,,,1581.0244949683497,,1605.0119498898812,,,1471.3953332355907,,,1553.6549819744735,,,,,,,,,,,,,,,,,,
185,185,2015-05-01,,,,,,,1607.4448373668345,1708.0617872355965,,1436.190771650511,1717.5775422730323,,,,,,,,,,,,,,,,,,,
186,186,2015-05-02,,,,1598.9922504518995,,,,,1453.4275777520409,,,,,,,,,,,,,,,,,,,,,
187,187,2015-05-03,,,,,,,,1711.4198824725304,,,1714.2194470360985,,,,,,,,,,,,,,,,,,,
188,188,2015-05-04,,1783.2080515294074,,1586.6818533188236,1562.8847256361453,1601.2399560278227,,,,,,,,,,,,,,,,,,,,,,,,
189,189,2015-05-05,1639.2739289337871,,1626.847564680205,,,,1620.7214003414565,1727.1261008910894,,,,,,,,,,,,,,,,,,,,,,
190,190,2015-05-06,,1765.0615090474323,,1595.0992462617944,1554.4673326931745,1619.3864985097978,,,,,,,,,,,,,,,,,,,,,,,,
191,191,2015-05-07,1647.530649824239,,1634.588216963851,,,,1612.4646794510047,1719.3854486074435,,,,,,,,,,,,,,,,,,,,,,
192,192,2015-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193,2015-05-09,1643.1979651019851,,1626.0168302264349,,,,1616.7973641732585,1727.9568353448597,,,,,,,,,,,,,,,,,,,,,,
194,194,2015-05-10,,1752.8825157569129,,1591.26709025863,1558.2994886963388,1631.5654918003172,,,,,,,,,,,,,,,,,,,,,,,,
195,195,2015-05-11,1649.4037454809163,,1616.4017854646065,,,,1610.5915837943273,1737.571880106688,,,,,,,,,,,,,,,,,,,,,,
196,196,2015-05-12,,1766.4018613617761,,1600.120386408875,1549.446192546094,1618.046146195454,,,,,,,,,,,,,,,,,,,,,,,,
197,197,2015-05-13,1653.3336698390706,,1634.6904869746659,,,,1606.661659436173,1719.2831785966287,,,,,,,,,,,,,,,,,,,,,,
198,198,2015-05-14,,1771.6808156396314,,1602.254396600253,1547.312182354716,1612.7671919175987,,,,,,,,,,,,,,,,,,,,,,,,
199,199,2015-05-15,1673.7325688814208,,1654.9829305347168,,,,1586.2627603938229,1698.9907350365777,,,,,,,,,,,,,,,,,,,,,,
200,200,2015-05-16,,1781.4167532148122,,1608.8020220907788,1540.7645568641901,1603.031254342418,,,,,,,,,,,,,,,,,,,,,,,,
201,201,2015-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,2015-05-18,,,1664.8366091536595,,,,,1689.137056417635,,,,,,,,,,,,,,,,,,,,,,
203,203,2015-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,204,2015-05-20,,1783.8237387160254,1662.4296236524463,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,205,2015-05-21,1684.013669488664,,,1598.5209214835356,,,,,,,,,,,,,,,,,,,,,,,,,,
206,206,2015-05-22,,1785.3242632855581,1660.9290990829136,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,207,2015-05-23,1696.2778104977513,,,1586.2567804744483,,,,,,,,,,,,,,,,,,,,,,,,,,
208,208,2015-05-24,,1807.650106468555,1638.6032558999168,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,209,2015-05-25,1698.478432217119,,,1584.0561587550806,,,,,,,,,,,,,,,,,,,,,,,,,,
210,210,2015-05-26,,1792.1369446268175,1654.1164177416542,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,211,2015-05-27,1706.8929663305398,,,1575.6416246416597,,,,,,,,,,,,,,,,,,,,,,,,,,
212,212,2015-05-28,,1796.5147537035848,1649.738608664887,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,213,2015-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,214,2015-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,215,2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,216,2015-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,217,2015-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,218,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,219,2015-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,220,2015-06-05,1702.9303452238757,1800.4773748102489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,221,2015-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,222,2015-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,223,2015-06-08,1711.6207448139953,1791.7869752201293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,224,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,225,2015-06-10,1718.153169217117,1785.2545508170076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,226,2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,227,2015-06-12,1699.104256794242,1804.3034632398826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,228,2015-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,229,2015-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,230,2015-06-15,1694.1610280050515,1809.246692029073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,231,2015-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,232,2015-06-17,1685.5792628734728,1817.8284571606519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
